"","X","Y","Z","temp_k","x","y"
"82",0.352893378,0.646492699932,0.000613922068,515,0.322939388932,0.305614630175305
"83",0.352629955,0.64631176852,0.00105827648,515,0.32262674602,0.305386499165363
"84",0.353252481,0.646737519,1e-05,515,0.3233637595,0.30592562249588
"85",0.352893378,0.646492699932,0.000613922068,515,0.322939388932,0.305614630175305
"86",0.352629955,0.64631176852,0.00105827648,515,0.32262674602,0.305386499165363
"87",0.353252481,0.646737519,1e-05,515,0.3233637595,0.30592562249588
"88",0.352893378,0.646492699932,0.000613922068,515,0.322939388932,0.305614630175305
"89",0.352629955,0.64631176852,0.00105827648,515,0.32262674602,0.305386499165363
"90",0.32409201,0.67401555812,0.00189243188,520,0.33606156312,0.28067191382356
"91",0.349075538,0.64967863515,0.00124582685,520,0.32421640415,0.30230828374772
"92",0.353923258,0.64492474275,0.00115199925,520,0.32188637175,0.306506532418154
"93",0.32443808,0.67555192,1e-05,520,0.33777096,0.280971619235048
"94",0.324006947,0.675373134598,0.000619918402,520,0.337376608098,0.280598247104638
"95",0.32309296,0.67498216304,0.00192487696,520,0.33652864304,0.279806711143909
"96",0.354597639,0.645392361,1e-05,520,0.3226911805,0.307090563495984
"97",0.354240865,0.645145894022,0.000613240978,520,0.322266326522,0.306781588148574
"98",0.353923258,0.64492474271,0.00115199929,520,0.32188637171,0.306506532418154
"99",0.354597639,0.645392361,1e-05,520,0.3226911805,0.307090563495984
"100",0.354240865,0.645145894022,0.000613240978,520,0.322266326522,0.306781588148574
"101",0.353923258,0.64492474271,0.00115199929,520,0.32188637171,0.306506532418154
"102",0.354597639,0.645392361,1e-05,520,0.3226911805,0.307090563495984
"103",0.354240865,0.645145894022,0.000613240978,520,0.322266326522,0.306781588148574
"104",0.353923258,0.64492474271,0.00115199929,520,0.32188637171,0.306506532418154
"105",0.354597639,0.645392361,1e-05,520,0.3226911805,0.307090563495984
"106",0.354240865,0.645145894022,0.000613240978,520,0.322266326522,0.306781588148574
"107",0.353923258,0.64492474271,0.00115199929,520,0.32188637171,0.306506532418154
"108",0.354597639,0.645392361,1e-05,520,0.3226911805,0.307090563495984
"109",0.354240865,0.645145894022,0.000613240978,520,0.322266326522,0.306781588148574
"110",0.353923258,0.64492474271,0.00115199929,520,0.32188637171,0.306506532418154
"111",0.354597639,0.645392361,1e-05,520,0.3226911805,0.307090563495984
"112",0.354240865,0.645145894022,0.000613240978,520,0.322266326522,0.306781588148574
"113",0.353923258,0.64492474271,0.00115199929,520,0.32188637171,0.306506532418154
"114",0.319427293,0.6783138262,0.0022588808,525,0.3380274727,0.276632150400095
"115",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"116",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"117",0.320027667,0.679962333,1e-05,525,0.3399761665,0.277152089535867
"118",0.319595393,0.679781079642,0.000623527358,525,0.339578776142,0.276777729270471
"119",0.318428645,0.67927409038,0.00229726462,525,0.33848841288,0.275767295862657
"120",0.355954378,0.644035622,1e-05,525,0.322012811,0.308265533936289
"121",0.355600008,0.64378743155,0.00061256045,525,0.32158743555,0.30795864051395
"122",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"123",0.355954378,0.644035622,1e-05,525,0.322012811,0.308265533936289
"124",0.355600008,0.64378743155,0.00061256045,525,0.32158743555,0.30795864051395
"125",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"126",0.355954378,0.644035622,1e-05,525,0.322012811,0.308265533936289
"127",0.355600008,0.64378743155,0.00061256045,525,0.32158743555,0.30795864051395
"128",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"129",0.355954378,0.644035622,1e-05,525,0.322012811,0.308265533936289
"130",0.355600008,0.64378743155,0.00061256045,525,0.32158743555,0.30795864051395
"131",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"132",0.355954378,0.644035622,1e-05,525,0.322012811,0.308265533936289
"133",0.355600008,0.64378743155,0.00061256045,525,0.32158743555,0.30795864051395
"134",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"135",1e-05,0.030311884,0.969678116,525,-0.469683116,8.66025403784439e-06
"136",1e-05,0.030311884,0.969678116,525,-0.469683116,8.66025403784439e-06
"137",1e-05,0.030311884,0.969678116,525,-0.469683116,8.66025403784439e-06
"138",1e-05,0.030311884,0.969678116,525,-0.469683116,8.66025403784439e-06
"139",1e-05,0.030311884,0.969678116,525,-0.469683116,8.66025403784439e-06
"140",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"141",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"142",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"143",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"144",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"145",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"146",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"147",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"148",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"149",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"150",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"151",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"152",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"153",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"154",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"155",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"156",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"157",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"158",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"159",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"160",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"161",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"162",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"163",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"164",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"165",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"166",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"167",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"168",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"169",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"170",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"171",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"172",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"173",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"174",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"175",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"176",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"177",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"178",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"179",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"180",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"181",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"182",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"183",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"184",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"185",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"186",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"187",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"188",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"189",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"190",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"191",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"192",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"193",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"194",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"195",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"196",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"197",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"198",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"199",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"200",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"201",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"202",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"203",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"204",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"205",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"206",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"207",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"208",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"209",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"210",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"211",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"212",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"213",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"214",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"215",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"216",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"217",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"218",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"219",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"220",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"221",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"222",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"223",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"224",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"225",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"226",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"227",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"228",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"229",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"230",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"231",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"232",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"233",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"234",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"235",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"236",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"237",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"238",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"239",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"240",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"241",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"242",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"243",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"244",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"245",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"246",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"247",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"248",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"249",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"250",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"251",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"252",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"253",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"254",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"255",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"256",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"257",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"258",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"259",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"260",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"261",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"262",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"263",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"264",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"265",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"266",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"267",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"268",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"269",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"270",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"271",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"272",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"273",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"274",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"275",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"276",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"277",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"278",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"279",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"280",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"281",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"282",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"283",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"284",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"285",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"286",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"287",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"288",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"289",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"290",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"291",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"292",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"293",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"294",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"295",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"296",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"297",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"298",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"299",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"300",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"301",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"302",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"303",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"304",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"305",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"306",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"307",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"308",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"309",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"310",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"311",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"312",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"313",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"314",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"315",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"316",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"317",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"318",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"319",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"320",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"321",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"322",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"323",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"324",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"325",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"326",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"327",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"328",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"329",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"330",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"331",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"332",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"333",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"334",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"335",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"336",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"337",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"338",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"339",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"340",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"341",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"342",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"343",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"344",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"345",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"346",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"347",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"348",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
"349",0.35522478,0.64352242756,0.00125279244,525,0.32113481756,0.307633683533738
"350",0.319427294,0.6783138252,0.0022588808,525,0.3380274722,0.276632151266121
"351",0.344404608,0.65410547591,0.00148991609,525,0.32630777991,0.298263139708421
