X,Y,group,Species 1,Species 2,Author
0.087938577,725.576825,4,BeF2,UF3,MSTDB-TC V3.1
0.095517034,764.885792,4,BeF2,UF3,MSTDB-TC V3.1
0.103861079,803.770314,4,BeF2,UF3,MSTDB-TC V3.1
0.112970998,842.184003,4,BeF2,UF3,MSTDB-TC V3.1
0.122849487,880.076983,4,BeF2,UF3,MSTDB-TC V3.1
0.133499407,917.39671,4,BeF2,UF3,MSTDB-TC V3.1
0.144922114,954.088961,4,BeF2,UF3,MSTDB-TC V3.1
0.157116206,990.098985,4,BeF2,UF3,MSTDB-TC V3.1
0.170076609,1025.37278,4,BeF2,UF3,MSTDB-TC V3.1
0.183793976,1059.85842,4,BeF2,UF3,MSTDB-TC V3.1
0.198254355,1093.50746,4,BeF2,UF3,MSTDB-TC V3.1
0.213439146,1126.27618,4,BeF2,UF3,MSTDB-TC V3.1
0.229325297,1158.12674,4,BeF2,UF3,MSTDB-TC V3.1
0.245885719,1189.0281,4,BeF2,UF3,MSTDB-TC V3.1
0.263089885,1218.95661,4,BeF2,UF3,MSTDB-TC V3.1
0.280904534,1247.89638,4,BeF2,UF3,MSTDB-TC V3.1
0.299294451,1275.83929,4,BeF2,UF3,MSTDB-TC V3.1
0.318223249,1302.78467,4,BeF2,UF3,MSTDB-TC V3.1
0.337654111,1328.73883,4,BeF2,UF3,MSTDB-TC V3.1
0.357550465,1353.71436,4,BeF2,UF3,MSTDB-TC V3.1
0.37787655,1377.7293,4,BeF2,UF3,MSTDB-TC V3.1
0.398597874,1400.80628,4,BeF2,UF3,MSTDB-TC V3.1
0.419681565,1422.97164,4,BeF2,UF3,MSTDB-TC V3.1
0.441096611,1444.25455,4,BeF2,UF3,MSTDB-TC V3.1
0.462814007,1464.68632,4,BeF2,UF3,MSTDB-TC V3.1
0.484806825,1484.29958,4,BeF2,UF3,MSTDB-TC V3.1
0.507050221,1503.12777,4,BeF2,UF3,MSTDB-TC V3.1
0.529521391,1521.2046,4,BeF2,UF3,MSTDB-TC V3.1
0.55219949,1538.56361,4,BeF2,UF3,MSTDB-TC V3.1
0.575065531,1555.23785,4,BeF2,UF3,MSTDB-TC V3.1
0.598102267,1571.25965,4,BeF2,UF3,MSTDB-TC V3.1
0.621294062,1586.66036,4,BeF2,UF3,MSTDB-TC V3.1
0.644626766,1601.47026,4,BeF2,UF3,MSTDB-TC V3.1
0.668087587,1615.71845,4,BeF2,UF3,MSTDB-TC V3.1
0.691664968,1629.4328,4,BeF2,UF3,MSTDB-TC V3.1
0.715348474,1642.63993,4,BeF2,UF3,MSTDB-TC V3.1
0.739128679,1655.36519,4,BeF2,UF3,MSTDB-TC V3.1
0.762997069,1667.63271,4,BeF2,UF3,MSTDB-TC V3.1
0.786945949,1679.46543,4,BeF2,UF3,MSTDB-TC V3.1
0.810968353,1690.88518,4,BeF2,UF3,MSTDB-TC V3.1
0.835057968,1701.91271,4,BeF2,UF3,MSTDB-TC V3.1
0.859209058,1712.56787,4,BeF2,UF3,MSTDB-TC V3.1
0.883416383,1722.86973,4,BeF2,UF3,MSTDB-TC V3.1
0.907675122,1732.83689,4,BeF2,UF3,MSTDB-TC V3.1
0.93198075,1742.48802,4,BeF2,UF3,MSTDB-TC V3.1
0.956328801,1751.8435,4,BeF2,UF3,MSTDB-TC V3.1
0.980713957,1760.93204,4,BeF2,UF3,MSTDB-TC V3.1
0.99999,1768.0305,4,BeF2,UF3,MSTDB-TC V3.1
1.00E-05,827.126852,5,BeF2,UF3,MSTDB-TC V3.1
0.000810761,826.138563,5,BeF2,UF3,MSTDB-TC V3.1
0.020947337,801.692819,5,BeF2,UF3,MSTDB-TC V3.1
0.041230151,777.578476,5,BeF2,UF3,MSTDB-TC V3.1
0.061642649,753.763926,5,BeF2,UF3,MSTDB-TC V3.1
0.082170376,730.220583,5,BeF2,UF3,MSTDB-TC V3.1
0.087651436,723.996312,5,BeF2,UF3,MSTDB-TC V3.1
0.99999,723.996312,5,BeF2,UF3,MSTDB-TC V3.1
0.99999,724.108601,6,BeF2,UF3,MSTDB-TC V3.1
0.9749905,724.108601,6,BeF2,UF3,MSTDB-TC V3.1
0.949991,724.108601,6,BeF2,UF3,MSTDB-TC V3.1
0.9249915,724.108601,6,BeF2,UF3,MSTDB-TC V3.1
0.899992,724.108601,6,BeF2,UF3,MSTDB-TC V3.1
0.8749925,724.108601,6,BeF2,UF3,MSTDB-TC V3.1
0.849993,724.108601,6,BeF2,UF3,MSTDB-TC V3.1
0.8249935,724.108601,6,BeF2,UF3,MSTDB-TC V3.1
0.799994,724.108601,6,BeF2,UF3,MSTDB-TC V3.1
0.7749945,724.108601,6,BeF2,UF3,MSTDB-TC V3.1
0.749995,724.108601,6,BeF2,UF3,MSTDB-TC V3.1
0.7249955,724.108601,6,BeF2,UF3,MSTDB-TC V3.1
0.699996,724.108601,6,BeF2,UF3,MSTDB-TC V3.1
0.6749965,724.108601,6,BeF2,UF3,MSTDB-TC V3.1
0.649997,724.108601,6,BeF2,UF3,MSTDB-TC V3.1
0.6249975,724.108601,6,BeF2,UF3,MSTDB-TC V3.1
0.599998,724.108601,6,BeF2,UF3,MSTDB-TC V3.1
0.5749985,724.108601,6,BeF2,UF3,MSTDB-TC V3.1
0.549999,724.108601,6,BeF2,UF3,MSTDB-TC V3.1
0.5249995,724.108601,6,BeF2,UF3,MSTDB-TC V3.1
0.5,724.108601,6,BeF2,UF3,MSTDB-TC V3.1
0.4750005,724.108601,6,BeF2,UF3,MSTDB-TC V3.1
0.450001,724.108601,6,BeF2,UF3,MSTDB-TC V3.1
0.4250015,724.108601,6,BeF2,UF3,MSTDB-TC V3.1
0.400002,724.108601,6,BeF2,UF3,MSTDB-TC V3.1
0.3750025,724.108601,6,BeF2,UF3,MSTDB-TC V3.1
0.350003,724.108601,6,BeF2,UF3,MSTDB-TC V3.1
0.3250035,724.108601,6,BeF2,UF3,MSTDB-TC V3.1
0.300004,724.108601,6,BeF2,UF3,MSTDB-TC V3.1
0.2750045,724.108601,6,BeF2,UF3,MSTDB-TC V3.1
0.250005,724.108601,6,BeF2,UF3,MSTDB-TC V3.1
0.2250055,724.108601,6,BeF2,UF3,MSTDB-TC V3.1
0.200006,724.108601,6,BeF2,UF3,MSTDB-TC V3.1
0.1750065,724.108601,6,BeF2,UF3,MSTDB-TC V3.1
0.150007,724.108601,6,BeF2,UF3,MSTDB-TC V3.1
0.1250075,724.108601,6,BeF2,UF3,MSTDB-TC V3.1
0.100008,724.108601,6,BeF2,UF3,MSTDB-TC V3.1
0.087671793,724.108601,6,BeF2,UF3,MSTDB-TC V3.1
0.087651436,723.996312,6,BeF2,UF3,MSTDB-TC V3.1
1.00E-05,723.996312,6,BeF2,UF3,MSTDB-TC V3.1
0.99999,724.108601,7,BeF2,UF3,MSTDB-TC V3.1
0.9749905,724.108601,7,BeF2,UF3,MSTDB-TC V3.1
0.949991,724.108601,7,BeF2,UF3,MSTDB-TC V3.1
0.9249915,724.108601,7,BeF2,UF3,MSTDB-TC V3.1
0.899992,724.108601,7,BeF2,UF3,MSTDB-TC V3.1
0.8749925,724.108601,7,BeF2,UF3,MSTDB-TC V3.1
0.849993,724.108601,7,BeF2,UF3,MSTDB-TC V3.1
0.8249935,724.108601,7,BeF2,UF3,MSTDB-TC V3.1
0.799994,724.108601,7,BeF2,UF3,MSTDB-TC V3.1
0.7749945,724.108601,7,BeF2,UF3,MSTDB-TC V3.1
0.749995,724.108601,7,BeF2,UF3,MSTDB-TC V3.1
0.7249955,724.108601,7,BeF2,UF3,MSTDB-TC V3.1
0.699996,724.108601,7,BeF2,UF3,MSTDB-TC V3.1
0.6749965,724.108601,7,BeF2,UF3,MSTDB-TC V3.1
0.649997,724.108601,7,BeF2,UF3,MSTDB-TC V3.1
0.6249975,724.108601,7,BeF2,UF3,MSTDB-TC V3.1
0.599998,724.108601,7,BeF2,UF3,MSTDB-TC V3.1
0.5749985,724.108601,7,BeF2,UF3,MSTDB-TC V3.1
0.549999,724.108601,7,BeF2,UF3,MSTDB-TC V3.1
0.5249995,724.108601,7,BeF2,UF3,MSTDB-TC V3.1
0.5,724.108601,7,BeF2,UF3,MSTDB-TC V3.1
0.4750005,724.108601,7,BeF2,UF3,MSTDB-TC V3.1
0.450001,724.108601,7,BeF2,UF3,MSTDB-TC V3.1
0.4250015,724.108601,7,BeF2,UF3,MSTDB-TC V3.1
0.400002,724.108601,7,BeF2,UF3,MSTDB-TC V3.1
0.3750025,724.108601,7,BeF2,UF3,MSTDB-TC V3.1
0.350003,724.108601,7,BeF2,UF3,MSTDB-TC V3.1
0.3250035,724.108601,7,BeF2,UF3,MSTDB-TC V3.1
0.300004,724.108601,7,BeF2,UF3,MSTDB-TC V3.1
0.2750045,724.108601,7,BeF2,UF3,MSTDB-TC V3.1
0.250005,724.108601,7,BeF2,UF3,MSTDB-TC V3.1
0.2250055,724.108601,7,BeF2,UF3,MSTDB-TC V3.1
0.200006,724.108601,7,BeF2,UF3,MSTDB-TC V3.1
0.1750065,724.108601,7,BeF2,UF3,MSTDB-TC V3.1
0.150007,724.108601,7,BeF2,UF3,MSTDB-TC V3.1
0.1250075,724.108601,7,BeF2,UF3,MSTDB-TC V3.1
0.100008,724.108601,7,BeF2,UF3,MSTDB-TC V3.1
0.087671793,724.108601,7,BeF2,UF3,MSTDB-TC V3.1
0.087651436,723.996312,7,BeF2,UF3,MSTDB-TC V3.1
1.00E-05,723.996312,7,BeF2,UF3,MSTDB-TC V3.1
1.00E-05,485.499997,1,BeF2,UF4,MSTDB-TC V3.1
0.99999,485.499997,1,BeF2,UF4,MSTDB-TC V3.1
1.00E-05,485.499997,2,BeF2,UF4,MSTDB-TC V3.1
0.99999,485.499997,2,BeF2,UF4,MSTDB-TC V3.1
1.00E-05,821.281066,3,BeF2,UF4,MSTDB-TC V3.1
0.99999,821.281066,3,BeF2,UF4,MSTDB-TC V3.1
1.00E-05,821.281066,4,BeF2,UF4,MSTDB-TC V3.1
0.00894173,821.281066,4,BeF2,UF4,MSTDB-TC V3.1
0.009101581,822.860492,4,BeF2,UF4,MSTDB-TC V3.1
0.014085412,862.057567,4,BeF2,UF4,MSTDB-TC V3.1
0.021512128,900.251738,4,BeF2,UF4,MSTDB-TC V3.1
0.032251518,936.372811,4,BeF2,UF4,MSTDB-TC V3.1
0.046901203,968.785278,4,BeF2,UF4,MSTDB-TC V3.1
0.065229002,995.988965,4,BeF2,UF4,MSTDB-TC V3.1
0.086235638,1017.67493,4,BeF2,UF4,MSTDB-TC V3.1
0.108859354,1034.69423,4,BeF2,UF4,MSTDB-TC V3.1
0.132381948,1048.2391,4,BeF2,UF4,MSTDB-TC V3.1
0.156399941,1059.33725,4,BeF2,UF4,MSTDB-TC V3.1
0.180697377,1068.75023,4,BeF2,UF4,MSTDB-TC V3.1
0.205157003,1077.01819,4,BeF2,UF4,MSTDB-TC V3.1
0.229712564,1084.5229,4,BeF2,UF4,MSTDB-TC V3.1
0.254324721,1091.53694,4,BeF2,UF4,MSTDB-TC V3.1
0.278968844,1098.2575,4,BeF2,UF4,MSTDB-TC V3.1
0.303628682,1104.82882,4,BeF2,UF4,MSTDB-TC V3.1
0.328292982,1111.35712,4,BeF2,UF4,MSTDB-TC V3.1
0.352953641,1117.92055,4,BeF2,UF4,MSTDB-TC V3.1
0.377604673,1124.57592,4,BeF2,UF4,MSTDB-TC V3.1
0.402241633,1131.36337,4,BeF2,UF4,MSTDB-TC V3.1
0.426861302,1138.3096,4,BeF2,UF4,MSTDB-TC V3.1
0.451461515,1145.4301,4,BeF2,UF4,MSTDB-TC V3.1
0.476041092,1152.73078,4,BeF2,UF4,MSTDB-TC V3.1
0.500599794,1160.20913,4,BeF2,UF4,MSTDB-TC V3.1
0.525138321,1167.85516,4,BeF2,UF4,MSTDB-TC V3.1
0.549658297,1175.65206,4,BeF2,UF4,MSTDB-TC V3.1
0.574162236,1183.57698,4,BeF2,UF4,MSTDB-TC V3.1
0.598653486,1191.60169,4,BeF2,UF4,MSTDB-TC V3.1
0.623136122,1199.69341,4,BeF2,UF4,MSTDB-TC V3.1
0.647614802,1207.81572,4,BeF2,UF4,MSTDB-TC V3.1
0.672094571,1215.92962,4,BeF2,UF4,MSTDB-TC V3.1
0.696580634,1223.99475,4,BeF2,UF4,MSTDB-TC V3.1
0.72107811,1231.97066,4,BeF2,UF4,MSTDB-TC V3.1
0.745591781,1239.81815,4,BeF2,UF4,MSTDB-TC V3.1
0.770125865,1247.50059,4,BeF2,UF4,MSTDB-TC V3.1
0.794683824,1254.98519,4,BeF2,UF4,MSTDB-TC V3.1
0.819268217,1262.24423,4,BeF2,UF4,MSTDB-TC V3.1
0.843880598,1269.25626,4,BeF2,UF4,MSTDB-TC V3.1
0.868521438,1276.00756,4,BeF2,UF4,MSTDB-TC V3.1
0.893190026,1282.49426,4,BeF2,UF4,MSTDB-TC V3.1
0.917884223,1288.72651,4,BeF2,UF4,MSTDB-TC V3.1
0.942599745,1294.73845,4,BeF2,UF4,MSTDB-TC V3.1
0.967327545,1300.61972,4,BeF2,UF4,MSTDB-TC V3.1
0.992037912,1306.68566,4,BeF2,UF4,MSTDB-TC V3.1
0.99999,1308.94538,4,BeF2,UF4,MSTDB-TC V3.1
1.00E-05,827.1274,5,BeF2,UF4,MSTDB-TC V3.1
0.000908822,826.426156,5,BeF2,UF4,MSTDB-TC V3.1
0.00894173,821.281066,5,BeF2,UF4,MSTDB-TC V3.1
0.99999,821.281066,5,BeF2,UF4,MSTDB-TC V3.1
1.00E-05,485.499997,1,BeF2,ZrF4,MSTDB-TC V3.1
0.99999,485.499997,1,BeF2,ZrF4,MSTDB-TC V3.1
1.00E-05,485.499997,2,BeF2,ZrF4,MSTDB-TC V3.1
0.99999,485.499997,2,BeF2,ZrF4,MSTDB-TC V3.1
1.00E-05,808.984198,3,BeF2,ZrF4,MSTDB-TC V3.1
0.99999,808.984198,3,BeF2,ZrF4,MSTDB-TC V3.1
1.00E-05,808.984198,4,BeF2,ZrF4,MSTDB-TC V3.1
0.015550602,808.984198,4,BeF2,ZrF4,MSTDB-TC V3.1
0.015891076,810.488601,4,BeF2,ZrF4,MSTDB-TC V3.1
0.026717134,846.543378,4,BeF2,ZrF4,MSTDB-TC V3.1
0.034023735,862.770679,4,BeF2,ZrF4,MSTDB-TC V3.1
0.042693558,877.177892,4,BeF2,ZrF4,MSTDB-TC V3.1
0.063595236,899.121959,4,BeF2,ZrF4,MSTDB-TC V3.1
0.087280508,911.920503,4,BeF2,ZrF4,MSTDB-TC V3.1
0.11197773,918.121988,4,BeF2,ZrF4,MSTDB-TC V3.1
0.119916476,919.158698,4,BeF2,ZrF4,MSTDB-TC V3.1
0.144915976,919.158698,4,BeF2,ZrF4,MSTDB-TC V3.1
0.169915476,919.158698,4,BeF2,ZrF4,MSTDB-TC V3.1
0.194914976,919.158698,4,BeF2,ZrF4,MSTDB-TC V3.1
0.219914476,919.158698,4,BeF2,ZrF4,MSTDB-TC V3.1
0.244913976,919.158698,4,BeF2,ZrF4,MSTDB-TC V3.1
0.266017094,919.158698,4,BeF2,ZrF4,MSTDB-TC V3.1
0.267015702,919.242491,4,BeF2,ZrF4,MSTDB-TC V3.1
0.291932173,922.499821,4,BeF2,ZrF4,MSTDB-TC V3.1
0.316664187,928.335548,4,BeF2,ZrF4,MSTDB-TC V3.1
0.34106148,937.06227,4,BeF2,ZrF4,MSTDB-TC V3.1
0.364993208,948.62768,4,BeF2,ZrF4,MSTDB-TC V3.1
0.388420194,962.590313,4,BeF2,ZrF4,MSTDB-TC V3.1
0.411421607,978.26001,4,BeF2,ZrF4,MSTDB-TC V3.1
0.434155618,994.898786,4,BeF2,ZrF4,MSTDB-TC V3.1
0.456795924,1011.8615,4,BeF2,ZrF4,MSTDB-TC V3.1
0.479486981,1028.64972,4,BeF2,ZrF4,MSTDB-TC V3.1
0.502327548,1044.9106,4,BeF2,ZrF4,MSTDB-TC V3.1
0.52537301,1060.41372,4,BeF2,ZrF4,MSTDB-TC V3.1
0.548645407,1075.02321,4,BeF2,ZrF4,MSTDB-TC V3.1
0.572144459,1088.67229,4,BeF2,ZrF4,MSTDB-TC V3.1
0.595856686,1101.34241,4,BeF2,ZrF4,MSTDB-TC V3.1
0.619761947,1113.04711,4,BeF2,ZrF4,MSTDB-TC V3.1
0.643837694,1123.82014,4,BeF2,ZrF4,MSTDB-TC V3.1
0.668061495,1133.70706,4,BeF2,ZrF4,MSTDB-TC V3.1
0.692412397,1142.75942,4,BeF2,ZrF4,MSTDB-TC V3.1
0.716871545,1151.03099,4,BeF2,ZrF4,MSTDB-TC V3.1
0.74142237,1158.57528,4,BeF2,ZrF4,MSTDB-TC V3.1
0.766050526,1165.44404,4,BeF2,ZrF4,MSTDB-TC V3.1
0.790743721,1171.68645,4,BeF2,ZrF4,MSTDB-TC V3.1
0.815491486,1177.34864,4,BeF2,ZrF4,MSTDB-TC V3.1
0.840284947,1182.47357,4,BeF2,ZrF4,MSTDB-TC V3.1
0.865116593,1187.10104,4,BeF2,ZrF4,MSTDB-TC V3.1
0.889980087,1191.2678,4,BeF2,ZrF4,MSTDB-TC V3.1
0.914870077,1195.00769,4,BeF2,ZrF4,MSTDB-TC V3.1
0.939782054,1198.35188,4,BeF2,ZrF4,MSTDB-TC V3.1
0.964712211,1201.32909,4,BeF2,ZrF4,MSTDB-TC V3.1
0.989657339,1203.96578,4,BeF2,ZrF4,MSTDB-TC V3.1
0.99999,1204.96393,4,BeF2,ZrF4,MSTDB-TC V3.1
1.00E-05,827.126852,5,BeF2,ZrF4,MSTDB-TC V3.1
0.000801915,826.149874,5,BeF2,ZrF4,MSTDB-TC V3.1
0.015550603,808.984198,5,BeF2,ZrF4,MSTDB-TC V3.1
0.99999,808.984198,5,BeF2,ZrF4,MSTDB-TC V3.1
0.119916476,919.158698,6,BeF2,ZrF4,MSTDB-TC V3.1
0.120583414,920.350861,6,BeF2,ZrF4,MSTDB-TC V3.1
0.138520423,948.213419,6,BeF2,ZrF4,MSTDB-TC V3.1
0.159252887,970.564665,6,BeF2,ZrF4,MSTDB-TC V3.1
0.182930625,983.39885,6,BeF2,ZrF4,MSTDB-TC V3.1
0.207919747,982.246403,6,BeF2,ZrF4,MSTDB-TC V3.1
0.219853668,976.297108,6,BeF2,ZrF4,MSTDB-TC V3.1
0.231068961,967.466299,6,BeF2,ZrF4,MSTDB-TC V3.1
0.251148209,943.637166,6,BeF2,ZrF4,MSTDB-TC V3.1
0.266017094,919.158698,6,BeF2,ZrF4,MSTDB-TC V3.1
0.99999,919.158598,6,BeF2,ZrF4,MSTDB-TC V3.1
1.00E-05,1026.66437,1,CeF3,LiF,MSTDB-TC V3.1
0.99999,1026.66437,1,CeF3,LiF,MSTDB-TC V3.1
1.00E-05,1026.66437,2,CeF3,LiF,MSTDB-TC V3.1
0.0250095,1026.66437,2,CeF3,LiF,MSTDB-TC V3.1
0.050009,1026.66437,2,CeF3,LiF,MSTDB-TC V3.1
0.0750085,1026.66437,2,CeF3,LiF,MSTDB-TC V3.1
0.100008,1026.66437,2,CeF3,LiF,MSTDB-TC V3.1
0.1250075,1026.66437,2,CeF3,LiF,MSTDB-TC V3.1
0.150007,1026.66437,2,CeF3,LiF,MSTDB-TC V3.1
0.1750065,1026.66437,2,CeF3,LiF,MSTDB-TC V3.1
0.200006,1026.66437,2,CeF3,LiF,MSTDB-TC V3.1
0.2250055,1026.66437,2,CeF3,LiF,MSTDB-TC V3.1
0.250005,1026.66437,2,CeF3,LiF,MSTDB-TC V3.1
0.2750045,1026.66437,2,CeF3,LiF,MSTDB-TC V3.1
0.300004,1026.66437,2,CeF3,LiF,MSTDB-TC V3.1
0.3250035,1026.66437,2,CeF3,LiF,MSTDB-TC V3.1
0.350003,1026.66437,2,CeF3,LiF,MSTDB-TC V3.1
0.3750025,1026.66437,2,CeF3,LiF,MSTDB-TC V3.1
0.400002,1026.66437,2,CeF3,LiF,MSTDB-TC V3.1
0.4250015,1026.66437,2,CeF3,LiF,MSTDB-TC V3.1
0.450001,1026.66437,2,CeF3,LiF,MSTDB-TC V3.1
0.4750005,1026.66437,2,CeF3,LiF,MSTDB-TC V3.1
0.5,1026.66437,2,CeF3,LiF,MSTDB-TC V3.1
0.5249995,1026.66437,2,CeF3,LiF,MSTDB-TC V3.1
0.549999,1026.66437,2,CeF3,LiF,MSTDB-TC V3.1
0.5749985,1026.66437,2,CeF3,LiF,MSTDB-TC V3.1
0.599998,1026.66437,2,CeF3,LiF,MSTDB-TC V3.1
0.6249975,1026.66437,2,CeF3,LiF,MSTDB-TC V3.1
0.649997,1026.66437,2,CeF3,LiF,MSTDB-TC V3.1
0.6749965,1026.66437,2,CeF3,LiF,MSTDB-TC V3.1
0.699996,1026.66437,2,CeF3,LiF,MSTDB-TC V3.1
0.7249955,1026.66437,2,CeF3,LiF,MSTDB-TC V3.1
0.749995,1026.66437,2,CeF3,LiF,MSTDB-TC V3.1
0.7749945,1026.66437,2,CeF3,LiF,MSTDB-TC V3.1
0.799994,1026.66437,2,CeF3,LiF,MSTDB-TC V3.1
0.819492732,1026.66437,2,CeF3,LiF,MSTDB-TC V3.1
0.820420994,1027.27797,2,CeF3,LiF,MSTDB-TC V3.1
0.843708271,1042.28128,2,CeF3,LiF,MSTDB-TC V3.1
0.867166882,1056.53937,2,CeF3,LiF,MSTDB-TC V3.1
0.89081137,1069.93549,2,CeF3,LiF,MSTDB-TC V3.1
0.914639869,1082.41236,2,CeF3,LiF,MSTDB-TC V3.1
0.938635768,1093.98282,2,CeF3,LiF,MSTDB-TC V3.1
0.962773889,1104.7177,2,CeF3,LiF,MSTDB-TC V3.1
0.987026958,1114.72234,2,CeF3,LiF,MSTDB-TC V3.1
0.99999,1119.79615,2,CeF3,LiF,MSTDB-TC V3.1
1.00E-05,1702.99578,3,CeF3,LiF,MSTDB-TC V3.1
0.000978121,1702.5826,3,CeF3,LiF,MSTDB-TC V3.1
0.025168737,1692.17443,3,CeF3,LiF,MSTDB-TC V3.1
0.049333913,1681.60658,3,CeF3,LiF,MSTDB-TC V3.1
0.073471283,1670.86711,3,CeF3,LiF,MSTDB-TC V3.1
0.097578141,1659.94265,3,CeF3,LiF,MSTDB-TC V3.1
0.12165145,1648.81859,3,CeF3,LiF,MSTDB-TC V3.1
0.145687776,1637.47888,3,CeF3,LiF,MSTDB-TC V3.1
0.169683232,1625.90591,3,CeF3,LiF,MSTDB-TC V3.1
0.193633405,1614.08032,3,CeF3,LiF,MSTDB-TC V3.1
0.217533279,1601.98084,3,CeF3,LiF,MSTDB-TC V3.1
0.241377143,1589.58414,3,CeF3,LiF,MSTDB-TC V3.1
0.265158485,1576.86467,3,CeF3,LiF,MSTDB-TC V3.1
0.288869875,1563.79447,3,CeF3,LiF,MSTDB-TC V3.1
0.312502829,1550.34307,3,CeF3,LiF,MSTDB-TC V3.1
0.336047667,1536.47733,3,CeF3,LiF,MSTDB-TC V3.1
0.359493352,1522.16146,3,CeF3,LiF,MSTDB-TC V3.1
0.382827332,1507.35704,3,CeF3,LiF,MSTDB-TC V3.1
0.40603538,1492.02313,3,CeF3,LiF,MSTDB-TC V3.1
0.429101456,1476.11668,3,CeF3,LiF,MSTDB-TC V3.1
0.452007608,1459.593,3,CeF3,LiF,MSTDB-TC V3.1
0.474733944,1442.40661,3,CeF3,LiF,MSTDB-TC V3.1
0.497258715,1424.51233,3,CeF3,LiF,MSTDB-TC V3.1
0.519558554,1405.8668,3,CeF3,LiF,MSTDB-TC V3.1
0.54160893,1386.43028,3,CeF3,LiF,MSTDB-TC V3.1
0.563384857,1366.16884,3,CeF3,LiF,MSTDB-TC V3.1
0.584861889,1345.05667,3,CeF3,LiF,MSTDB-TC V3.1
0.606017399,1323.07841,3,CeF3,LiF,MSTDB-TC V3.1
0.62683206,1300.23127,3,CeF3,LiF,MSTDB-TC V3.1
0.647291404,1276.52642,3,CeF3,LiF,MSTDB-TC V3.1
0.667387225,1251.98954,3,CeF3,LiF,MSTDB-TC V3.1
0.687118588,1226.66015,3,CeF3,LiF,MSTDB-TC V3.1
0.706492168,1200.58966,3,CeF3,LiF,MSTDB-TC V3.1
0.725521772,1173.83829,3,CeF3,LiF,MSTDB-TC V3.1
0.744226999,1146.47114,3,CeF3,LiF,MSTDB-TC V3.1
0.76263119,1118.55383,3,CeF3,LiF,MSTDB-TC V3.1
0.780758933,1090.14833,3,CeF3,LiF,MSTDB-TC V3.1
0.798633371,1061.30911,3,CeF3,LiF,MSTDB-TC V3.1
0.816273341,1032.07946,3,CeF3,LiF,MSTDB-TC V3.1
0.819492732,1026.66437,3,CeF3,LiF,MSTDB-TC V3.1
0.99999,1026.66437,3,CeF3,LiF,MSTDB-TC V3.1
1.00E-05,1702.90349,1,CeF3,NaF,MSTDB-TC V3.1
0.00017832,1701.27704,1,CeF3,NaF,MSTDB-TC V3.1
0.004312595,1660.59501,1,CeF3,NaF,MSTDB-TC V3.1
0.008332455,1619.88178,1,CeF3,NaF,MSTDB-TC V3.1
0.012277591,1579.14866,1,CeF3,NaF,MSTDB-TC V3.1
0.016186381,1538.40599,1,CeF3,NaF,MSTDB-TC V3.1
0.020095105,1497.66331,1,CeF3,NaF,MSTDB-TC V3.1
0.024037344,1456.92942,1,CeF3,NaF,MSTDB-TC V3.1
0.028043511,1416.21252,1,CeF3,NaF,MSTDB-TC V3.1
0.032140775,1375.5203,1,CeF3,NaF,MSTDB-TC V3.1
0.036352951,1334.86004,1,CeF3,NaF,MSTDB-TC V3.1
0.040700597,1294.23862,1,CeF3,NaF,MSTDB-TC V3.1
0.045201014,1253.66252,1,CeF3,NaF,MSTDB-TC V3.1
0.049868219,1213.13776,1,CeF3,NaF,MSTDB-TC V3.1
0.054712838,1172.66973,1,CeF3,NaF,MSTDB-TC V3.1
0.059741908,1132.263,1,CeF3,NaF,MSTDB-TC V3.1
0.064958611,1091.92109,1,CeF3,NaF,MSTDB-TC V3.1
0.068373277,1066.30202,1,CeF3,NaF,MSTDB-TC V3.1
0.5,1066.30202,1,CeF3,NaF,MSTDB-TC V3.1
0.5,999.885833,1,CeF3,NaF,MSTDB-TC V3.1
0.99999,999.885833,1,CeF3,NaF,MSTDB-TC V3.1
1.00E-05,1702.99596,2,CeF3,NaF,MSTDB-TC V3.1
0.000980634,1702.59916,2,CeF3,NaF,MSTDB-TC V3.1
0.025227104,1692.55106,2,CeF3,NaF,MSTDB-TC V3.1
0.049433578,1682.24375,2,CeF3,NaF,MSTDB-TC V3.1
0.073595724,1671.65706,2,CeF3,NaF,MSTDB-TC V3.1
0.097708578,1660.76868,2,CeF3,NaF,MSTDB-TC V3.1
0.12176643,1649.55395,2,CeF3,NaF,MSTDB-TC V3.1
0.145762696,1637.98555,2,CeF3,NaF,MSTDB-TC V3.1
0.169689758,1626.03326,2,CeF3,NaF,MSTDB-TC V3.1
0.193538785,1613.66364,2,CeF3,NaF,MSTDB-TC V3.1
0.217299513,1600.8397,2,CeF3,NaF,MSTDB-TC V3.1
0.24095999,1587.52068,2,CeF3,NaF,MSTDB-TC V3.1
0.264506284,1573.66167,2,CeF3,NaF,MSTDB-TC V3.1
0.287922141,1559.2135,2,CeF3,NaF,MSTDB-TC V3.1
0.311188608,1544.12255,2,CeF3,NaF,MSTDB-TC V3.1
0.334283617,1528.33082,2,CeF3,NaF,MSTDB-TC V3.1
0.357181553,1511.77617,2,CeF3,NaF,MSTDB-TC V3.1
0.379852828,1494.39291,2,CeF3,NaF,MSTDB-TC V3.1
0.402263508,1476.11277,2,CeF3,NaF,MSTDB-TC V3.1
0.424375065,1456.86642,2,CeF3,NaF,MSTDB-TC V3.1
0.446144339,1436.58553,2,CeF3,NaF,MSTDB-TC V3.1
